"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Alexander Katerinakis","RW","BLB","20.392","55","2","1","0","3","3","3","66.67","0.04","0.02","0.0","0.05","0.05","0.05","0.5","0.01","0","0","0.0","1","2","50.0","1","1","100.0","4","4","100.0"
"","Marc-Andre LeCouffe","C","BAT","19.253","54","2","0","0","2","2","2","100.0","0.04","0.0","0.0","0.04","0.04","0.04","0.52","0.01","1","1","100.0","0","0","0.0","1","1","100.0","6","9","66.67"
"","Mika Cyr","C","MON","19.174","56","1","1","0","2","2","1","100.0","0.02","0.02","0.0","0.04","0.04","0.02","0.19","0.0","1","1","100.0","0","0","0.0","0","0","0.0","18","25","72.0"
"","Raphael Lavoie","RW","HAL","17.972","54","1","1","0","2","2","1","100.0","0.02","0.02","0.0","0.04","0.04","0.02","0.36","0.01","0","0","0.0","1","1","100.0","0","0","0.0","4","5","80.0"
"","Dawson Mercer","RW","DRU","16.885","56","2","0","0","2","2","3","66.67","0.04","0.0","0.0","0.04","0.04","0.05","0.29","0.01","0","0","0.0","0","0","0.0","2","3","66.67","3","7","42.86"
"","Shawn Boudrias","RW","CAP/GAT","19.004","49","1","1","0","2","2","1","100.0","0.02","0.02","0.0","0.04","0.04","0.02","0.16","0.0","0","0","0.0","0","0","0.0","1","1","100.0","4","7","57.14"
"","Philipp Kurashev","C","QUE","18.927","47","1","1","0","2","2","3","33.33","0.02","0.02","0.0","0.04","0.04","0.06","0.2","0.0","0","0","0.0","0","0","0.0","1","3","33.33","7","16","43.75"
"","Maxim Trepanier","LW","HAL/GAT","19.338","35","1","0","1","1","2","2","50.0","0.03","0.0","0.03","0.03","0.06","0.06","0.51","0.01","0","0","0.0","0","1","0.0","1","1","100.0","0","1","0.0"
"","Joel Teasdale","LW","BLB/ROU","19.516","55","0","1","1","1","2","3","0.0","0.0","0.02","0.02","0.02","0.04","0.05","0.28","0.01","0","1","0.0","0","0","0.0","0","2","0.0","5","9","55.56"
"","Liam Leonard","C","BAT","18.467","53","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jeremy McKenna","RW","MON","19.406","56","1","0","0","1","1","6","16.67","0.02","0.0","0.0","0.02","0.02","0.11","0.98","0.02","0","2","0.0","1","2","50.0","0","2","0.0","6","9","66.67"
"","Daniel Hardie","LW","CHA","20.263","55","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.19","0.0","0","0","0.0","1","1","100.0","0","1","0.0","0","2","0.0"
"","Nicholas Deakin-Poot","RW","SNB","19.631","46","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.15","0.0","1","1","100.0","0","0","0.0","0","0","0.0","4","4","100.0"
"","Luke Wilson","C","SNB","17.542","41","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Isiah Campbell","LW","CAP","17.772","48","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.08","0.0","0","0","0.0","0","1","0.0","0","0","0.0","3","6","50.0"
"","Egor Sokolov","LW","CAP","18.273","56","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.18","0.0","0","0","0.0","1","2","50.0","0","0","0.0","0","0","0.0"
"","Gabriel Proulx","C","CAP","19.48","52","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.13","0.0","0","0","0.0","0","0","0.0","1","1","100.0","3","4","75.0"
"","Mathias Laferriere","C","CAP","18.218","56","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","13","30.77"
"","Yan Dion","RW","VDO","20.365","51","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.15","0.0","1","1","100.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Justin Ducharme","LW","CHI","18.563","56","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.07","0.0","0","0","0.0","0","0","0.0","1","1","100.0","2","3","66.67"
"","Samuel Houde","C","CHI","18.522","52","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","9","44.44"
"","Ivan Chekhovich","LW","BAC","19.697","54","1","0","0","1","1","4","25.0","0.02","0.0","0.0","0.02","0.02","0.07","0.58","0.01","1","1","100.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Nicolas Guay","RW","DRU","19.245","52","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.1","0.0","0","0","0.0","0","1","0.0","0","0","0.0","4","6","66.67"
"","Gabriel Denis","C","SHA","17.857","50","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
"","Jeremy Manseau","C","SHA","20.271","44","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.07","0.54","0.01","1","1","100.0","0","1","0.0","0","1","0.0","2","4","50.0"
"","Edouard St-Laurent","RW","SHE/QUE","18.448","52","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.38","0.01","1","1","100.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Louis-Filip Cote","LW","QUE/ROU","19.373","36","1","0","0","1","1","1","100.0","0.03","0.0","0.0","0.03","0.03","0.03","0.11","0.0","0","0","0.0","1","1","100.0","0","0","0.0","3","4","75.0"
"","Antoine Demers","C","BLB","19.423","56","0","1","0","1","1","3","0.0","0.0","0.02","0.0","0.02","0.02","0.05","0.33","0.01","0","1","0.0","0","0","0.0","0","2","0.0","8","14","57.14"
"","Luke Henman","C","BLB","18.38","54","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.15","0.0","0","0","0.0","0","0","0.0","1","2","50.0","4","8","50.0"
"","Mikhail Abramov","C","VIC","17.473","51","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.44","0.01","0","0","0.0","0","0","0.0","1","2","50.0","7","9","77.78"
"","Antoine Morand","C","HAL","19.573","54","0","1","0","1","1","2","0.0","0.0","0.02","0.0","0.02","0.02","0.04","0.16","0.0","0","0","0.0","0","1","0.0","0","1","0.0","3","7","42.86"
"","Jakob Pelletier","LW","MON","17.525","53","0","1","0","1","1","3","0.0","0.0","0.02","0.0","0.02","0.02","0.06","0.59","0.01","0","2","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Gregor MacLeod","C","DRU","20.274","54","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.36","0.01","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Joseph Veleno","C","DRU","18.673","47","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.02","0.0","0","0","0.0","0","0","0.0","1","1","100.0","8","10","80.0"
"","Ethan Crossman","LW","BAT/BAC","19.51","39","0","1","0","1","1","3","0.0","0.0","0.03","0.0","0.03","0.03","0.08","0.31","0.01","0","0","0.0","0","1","0.0","0","2","0.0","0","1","0.0"
"","Dawson Stairs","C","SNB","16.638","11","0","1","0","1","1","1","0.0","0.0","0.09","0.0","0.09","0.09","0.09","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Jordan Maher","RW","CHA/HAL","20.515","55","0","0","1","0","1","0","0.0","0.0","0.0","0.02","0.0","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","8","50.0"
"","Mitchell Balmas","RW","CAP","20.493","52","0","0","1","0","1","5","0.0","0.0","0.0","0.02","0.0","0.02","0.1","0.79","0.02","0","1","0.0","0","2","0.0","0","2","0.0","2","8","25.0"
"","Felix-Antoine Marcotty","RW","CHI","17.744","48","0","0","1","0","1","0","0.0","0.0","0.0","0.02","0.0","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Gabriel Fortier","C","BAC","18.607","56","0","0","1","0","1","1","0.0","0.0","0.0","0.02","0.0","0.02","0.02","0.01","0.0","0","0","0.0","0","0","0.0","0","1","0.0","5","13","38.46"
"","Cedric Desruisseaux","LW","DRU","18.536","51","0","0","1","0","1","1","0.0","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","1","100.0"
"","Felix Lafrance","LW","CAP","17.235","42","0","0","1","0","1","0","0.0","0.0","0.0","0.02","0.0","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Benoit-Olivier Groulx","C","HAL","18.607","53","0","0","1","0","1","0","0.0","0.0","0.0","0.02","0.0","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","6","33.33"
"","Evan MacKinnon","C","BAT","18.538","55","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.11","0.0","0","1","0.0","0","0","0.0","0","0","0.0","1","5","20.0"
"","Brandon Cianflone","RW","BAT","17.67","34","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cole Rafuse","RW","BAT","19.694","54","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.09","0.0","0","0","0.0","0","0","0.0","0","1","0.0","3","5","60.0"
"","William Champagne","C","BAT","17.117","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Daniil Vertiy","LW","BAT","19.842","32","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Kristian Kovacik","C","BAT","18.237","26","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
"","Logan Chisholm","LW","BAT","17.104","17","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.12","0.15","0.01","0","1","0.0","0","0","0.0","0","1","0.0","0","2","0.0"
"","Liam Murphy","LW","BAT/CHI","20.652","46","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.11","0.31","0.01","0","1","0.0","0","0","0.0","0","4","0.0","2","3","66.67"
"","Alexandre David","C","BAT","16.657","37","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Eliot Bergbauer","LW","MON","17.186","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Elliot Desnoyers","C","MON","16.649","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","2","100.0"
"","Brady Pataki","RW","MON","19.951","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kyle Foreman","LW","MON","17.654","48","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Dylan Seitz","LW","MON","19.666","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Jacob Stewart","C","MON","17.339","45","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Adam Capannelli","C","MON","19.332","47","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.25","0.01","0","1","0.0","0","0","0.0","0","1","0.0","8","8","100.0"
"","Ozzie King","RW","MON","18.002","42","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nicolas Kingsbury-Fournier","RW","MON/BAT/QUE","16.452","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Gavin Hart","C","HAL","17.35","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Joel Bishop","LW","HAL","19.36","46","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Xavier Parent","LW","HAL","17.482","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Marcel Barinka","C","HAL","17.482","40","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Samuel Dube","C","HAL","16.296","21","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Sam King","LW","CHA","20.348","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brett Budgell","LW","CHA","17.29","54","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.1","0.0","0","1","0.0","0","0","0.0","0","0","0.0","2","2","100.0"
"","William Poirier","RW","SNB","18.84","53","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","5","60.0"
"","Brady Burns","C","SNB","16.304","53","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.38","0.01","0","2","0.0","0","0","0.0","0","0","0.0","1","7","14.29"
"","Josh Lawrence","C","SNB","16.63","42","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","8","37.5"
"","Anthony Boucher","C","SNB","20.225","33","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.38","0.01","0","0","0.0","0","1","0.0","0","1","0.0","3","5","60.0"
"","Filip Prikryl","C","SNB","17.454","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","6","50.0"
"","Robbie Burt","LW","SNB","19.3","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","4","50.0"
"","Aiden MacIntosh","C","SNB","17.446","40","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Jeremie Jacob","C","SNB","17.38","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Kevin Mason","C","SNB","18.675","13","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Maxim Cajkovic","RW","SNB","17.698","48","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","2","2","100.0"
"","Brock McLeod","C","HAL","19.439","46","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Arnaud Durandeau","LW","HAL","19.669","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Cole Stewart","RW","HAL","17.123","28","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nathan MacMillan","LW","HAL","16.622","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Sullivan Sparkes","LW","CHA","19.368","14","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.07","0.15","0.01","0","1","0.0","0","0","0.0","0","0","0.0","2","3","66.67"
"","Nikita Alexandrov","C","CHA","17.996","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","18","11.11"
"","Keith Getson","C","CHA/HAL","20.466","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","11","19","57.89"
"","Liam Peyton","LW","CHA","18.462","48","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Thomas Casey","C","CHA","18.432","52","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.33","0.01","0","1","0.0","0","0","0.0","0","1","0.0","2","2","100.0"
"","Zachary Beauregard","C","CHA","17.566","53","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.09","0.0","0","0","0.0","0","0","0.0","0","1","0.0","3","6","50.0"
"","Derek Gentile","RW","CHA/CAP","19.436","54","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","7","15","46.67"
"","Drew Johnston","LW","CHA","17.049","39","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cole Edwards","RW","CHA","18.344","41","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alex Drover","C","CAP/SNB","16.2","38","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Declan Smith","C","CAP","20.359","47","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","3","100.0"
"","Olivier Bourret","RW","CAP","18.659","56","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.01","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Shaun Miller","RW","CAP","19.283","54","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Brooklyn Kalmikov","LW","CAP","17.402","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","10","40.0"
"","Ryan Francis","RW","CAP","16.786","53","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ivan Kozlov","LW","VDO","19.475","52","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.04","0.0","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Daniil Berestnev","C","VDO","17.131","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Julien Tessier","C","VDO","20.458","50","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.26","0.01","0","0","0.0","0","1","0.0","0","1","0.0","8","17","47.06"
"","Guillaume Desmarais","LW","VDO","17.761","25","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jacob Gaucher","C","VDO","17.52","57","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","8","13","61.54"
